,filepath,superclass,label,split
445,water_area/stream/stream(18).tif,water area,stream,train
446,woodland/natural_grassland/natural_grassland(985).tif,woodland,natural grassland,train
447,cultivated_land/bare_land/bare_land(930).tif,cultivated land,bare land,train
448,construction_land/residents/residents(296).tif,construction land,residents,train
449,cultivated_land/dry_farm/dry_farm(482).tif,cultivated land,dry farm,train
450,other_land/desert/desert(744).tif,other land,desert,train
451,transportation/marina/marina(59).tif,transportation,marina,train
452,water_area/stream/stream(664).tif,water area,stream,train
453,woodland/sparse_forest/sparse_forest(1401).tif,woodland,sparse forest,train
454,transportation/city_road/city_road(241).tif,transportation,city road,train
455,cultivated_land/dry_farm/dry_farm(1019).tif,cultivated land,dry farm,train
456,transportation/mountain_road/mountain_road(829).tif,transportation,mountain road,train
457,transportation/marina/marina(497).tif,transportation,marina,train
458,water_area/coastline/coastline(216).tif,water area,coastline,train
459,transportation/parkinglot/parkinglot(341).tif,transportation,parkinglot,train
460,transportation/bridge/bridge(411).tif,transportation,bridge,train
461,other_land/desert/desert(868).tif,other land,desert,train
462,other_land/snow_mountain/snow_mountain(380).tif,other land,snow mountain,train
463,other_land/mountain/mountain(897).tif,other land,mountain,train
464,water_area/coastline/coastline(559).tif,water area,coastline,train
465,construction_land/container/container(212).tif,construction land,container,train
466,woodland/sapling/sapling(1098).tif,woodland,sapling,train
467,transportation/airport_runway/airport_runway(1013).tif,transportation,airport runway,train
468,transportation/avenue/avenue(293).tif,transportation,avenue,train
469,water_area/stream/stream(561).tif,water area,stream,train
470,other_objects/pipeline/pipeline(268).tif,other objects,pipeline,train
471,transportation/airport_runway/airport_runway(457).tif,transportation,airport runway,train
472,construction_land/residents/residents(313).tif,construction land,residents,train
473,water_area/stream/stream(262).tif,water area,stream,train
474,woodland/shrubwood/shrubwood(137).tif,woodland,shrubwood,train
475,water_area/hirst/hirst(61).tif,water area,hirst,train
476,transportation/parkinglot/parkinglot(1016).tif,transportation,parkinglot,train
477,construction_land/storage_room/storage_room(154).tif,construction land,storage room,train
478,cultivated_land/dry_farm/dry_farm(1127).tif,cultivated land,dry farm,train
479,woodland/mangrove/mangrove_618(646).tif,woodland,mangrove,train
480,transportation/crossroads/crossroads(617).tif,transportation,crossroads,train
481,transportation/bridge/bridge(429).tif,transportation,bridge,train
482,woodland/natural_grassland/natural_grassland(357).tif,woodland,natural grassland,train
483,cultivated_land/bare_land/bare_land(522).tif,cultivated land,bare land,train
484,construction_land/city_building/city_building(386).tif,construction land,city building,train
485,other_land/desert/desert(43).tif,other land,desert,train
486,other_land/desert/desert(499).tif,other land,desert,train
487,other_land/mountain/mountain(540).tif,other land,mountain,train
488,other_land/sandbeach/sand_beach(244).tif,other land,sandbeach,train
489,other_objects/town/town(155).tif,other objects,town,train
490,woodland/shrubwood/shrubwood(251).tif,woodland,shrubwood,train
491,cultivated_land/green_farmland/green_farmland(18).tif,cultivated land,green farmland,train
492,water_area/hirst/hirst(560).tif,water area,hirst,train
493,water_area/hirst/hirst(930).tif,water area,hirst,train
494,other_land/desert/desert(536).tif,other land,desert,train
495,transportation/city_road/city_road(313).tif,transportation,city road,train
496,woodland/shrubwood/shrubwood(1012).tif,woodland,shrubwood,train
497,construction_land/residents/residents(326).tif,construction land,residents,train
498,woodland/natural_grassland/natural_grassland(717).tif,woodland,natural grassland,train
499,construction_land/residents/residents(129).tif,construction land,residents,train
500,transportation/parkinglot/parkinglot(789).tif,transportation,parkinglot,train
501,woodland/sapling/sapling(381).tif,woodland,sapling,train
502,transportation/airport_runway/airport_runway(781).tif,transportation,airport runway,train
503,water_area/sea/sea(880).tif,water area,sea,train
504,water_area/sea/sea(1064).tif,water area,sea,train
505,woodland/shrubwood/shrubwood(831).tif,woodland,shrubwood,train
506,water_area/lakeshore/lakeshore(904).tif,water area,lakeshore,train
507,transportation/mountain_road/mountain_road(820).tif,transportation,mountain road,train
508,construction_land/container/container(1038).tif,construction land,container,train
509,woodland/river_protection_forest/river_protection_forest(206).tif,woodland,river protection forest,train
510,other_land/desert/desert(618).tif,other land,desert,train
511,other_land/sandbeach/sand_beach(267).tif,other land,sandbeach,train
512,woodland/city_green_tree/city_green_tree(157).tif,woodland,city green tree,train
513,water_area/hirst/hirst(885).tif,water area,hirst,train
514,construction_land/container/container(1128).tif,construction land,container,train
515,transportation/airport_runway/airport_runway(360).tif,transportation,airport runway,train
516,construction_land/city_building/city_building(972).tif,construction land,city building,train
517,transportation/rail/rail(15).tif,transportation,rail,train
518,other_land/sandbeach/sand_beach(328).tif,other land,sandbeach,train
519,transportation/rail/rail(82).tif,transportation,rail,train
520,water_area/river/river(121).tif,water area,river,train
521,construction_land/residents/residents(105).tif,construction land,residents,train
522,water_area/sea/sea(1433).tif,water area,sea,train
523,transportation/airport_runway/airport_runway(1069).tif,transportation,airport runway,train
524,woodland/sapling/sapling(782).tif,woodland,sapling,train
525,woodland/natural_grassland/natural_grassland(431).tif,woodland,natural grassland,train
526,transportation/marina/marina(237).tif,transportation,marina,train
527,other_land/desert/desert(1204).tif,other land,desert,train
528,woodland/forest/forest(327).tif,woodland,forest,train
529,transportation/avenue/avenue(326).tif,transportation,avenue,train
530,transportation/turning_circle/turning_circle(237).tif,transportation,turning circle,train
531,cultivated_land/bare_land/bare_land(742).tif,cultivated land,bare land,train
532,cultivated_land/green_farmland/green_farmland(59).tif,cultivated land,green farmland,train
533,water_area/dam/dam(16).tif,water area,dam,train
534,transportation/parkinglot/parkinglot(700).tif,transportation,parkinglot,train
535,transportation/marina/marina(225).tif,transportation,marina,train
536,other_objects/town/town(632).tif,other objects,town,train
537,water_area/stream/stream(414).tif,water area,stream,train
538,cultivated_land/bare_land/bare_land(66).tif,cultivated land,bare land,train
539,woodland/city_avenue/city_avenue(197).tif,woodland,city avenue,train
540,construction_land/grave/grave(386).tif,construction land,grave,train
541,woodland/mangrove/mangrove_618(65).tif,woodland,mangrove,train
542,other_land/snow_mountain/snow_mountain(296).tif,other land,snow mountain,train
543,water_area/hirst/hirst(581).tif,water area,hirst,train
544,other_land/snow_mountain/snow_mountain(736).tif,other land,snow mountain,train
545,other_land/mountain/mountain(182).tif,other land,mountain,train
546,water_area/hirst/hirst(315).tif,water area,hirst,train
547,cultivated_land/dry_farm/dry_farm(203).tif,cultivated land,dry farm,train
548,construction_land/city_building/city_building(925).tif,construction land,city building,train
549,water_area/coastline/coastline(361).tif,water area,coastline,train
550,transportation/mountain_road/mountain_road(211).tif,transportation,mountain road,train
551,transportation/mountain_road/mountain_road(2).tif,transportation,mountain road,train
552,water_area/sea/sea(1073).tif,water area,sea,train
553,woodland/sapling/sapling(203).tif,woodland,sapling,train
554,cultivated_land/dry_farm/dry_farm(1432).tif,cultivated land,dry farm,train
555,construction_land/storage_room/storage_room(396).tif,construction land,storage room,train
556,other_land/desert/desert(314).tif,other land,desert,train
557,other_land/desert/desert(54).tif,other land,desert,train
558,woodland/natural_grassland/natural_grassland(619).tif,woodland,natural grassland,train
559,construction_land/container/container(598).tif,construction land,container,train
560,transportation/parkinglot/parkinglot(586).tif,transportation,parkinglot,train
561,transportation/avenue/avenue(258).tif,transportation,avenue,train
562,other_land/mountain/mountain(158).tif,other land,mountain,train
563,woodland/sapling/sapling(1468).tif,woodland,sapling,train
564,transportation/airport_runway/airport_runway(944).tif,transportation,airport runway,train
565,water_area/sea/sea(1346).tif,water area,sea,train
566,water_area/coastline/coastline(311).tif,water area,coastline,train
567,water_area/hirst/hirst(780).tif,water area,hirst,train
568,construction_land/container/container(691).tif,construction land,container,train
569,woodland/sparse_forest/sparse_forest(688).tif,woodland,sparse forest,train
570,water_area/hirst/hirst(50).tif,water area,hirst,train
571,other_objects/town/town(202).tif,other objects,town,train
572,transportation/crossroads/crossroads(531).tif,transportation,crossroads,train
573,woodland/forest/forest(32).tif,woodland,forest,train
574,cultivated_land/bare_land/bare_land(769).tif,cultivated land,bare land,train
575,water_area/stream/stream(593).tif,water area,stream,train
576,water_area/coastline/coastline(370).tif,water area,coastline,train
577,other_land/mountain/mountain(27).tif,other land,mountain,train
578,woodland/river_protection_forest/river_protection_forest(336).tif,woodland,river protection forest,train
579,woodland/shrubwood/shrubwood(131).tif,woodland,shrubwood,train
580,other_objects/pipeline/pipeline(29).tif,other objects,pipeline,train
581,transportation/turning_circle/turning_circle(215).tif,transportation,turning circle,train
582,other_objects/pipeline/pipeline(271).tif,other objects,pipeline,train
583,other_land/snow_mountain/snow_mountain(914).tif,other land,snow mountain,train
584,construction_land/container/container(51).tif,construction land,container,train
585,water_area/lakeshore/lakeshore(276).tif,water area,lakeshore,train
586,woodland/sparse_forest/sparse_forest(1104).tif,woodland,sparse forest,train
587,transportation/rail/rail(264).tif,transportation,rail,train
588,other_objects/pipeline/pipeline(317).tif,other objects,pipeline,train
589,transportation/fork_road/fork_road(441).tif,transportation,fork road,train
590,construction_land/residents/residents(1184).tif,construction land,residents,train
